t,Ex,Ey,Ez,n,rx,ry,rz,Omega1,Omega2,Omega3,Omega4
47164.1497804095,-0.384483661284493,-0.534855302924851,-0.11417867957618,0.743683634530623,-4015.60360722855,-4687.17417321896,3107.73706921185,8041.50176914469,8816.86773520505,7295.6412766158,7745.97226233106
47185.3498477351,-0.37824039593465,-0.539289666325458,-0.122814586721426,0.742305486956833,-4080.03343282894,-4725.82434073264,2965.70633411068,8035.59161795132,8813.97462259568,7298.73555011767,7752.09951259174
47206.5499150607,-0.371948849983564,-0.543649170167675,-0.131430040894851,0.740827764816007,-4142.24967620275,-4761.91055657328,2822.06212484355,8029.72264459458,8811.09933582482,7301.79027068459,7758.20451253329
47227.7499823863,-0.365609911667225,-0.547933345340592,-0.140023942053606,0.739250794525322,-4202.21990175419,-4795.41475912462,2676.88349363495,8023.90395223758,8808.24849938883,7304.79758918187,7764.27843783153
47248.9500497119,-0.359224471512795,-0.552141733756571,-0.148595197271274,0.737574912980744,-4259.91292226262,-4826.32029939464,2530.25022910367,8018.14513561932,8805.42881518435,7307.74952633075,7770.31201221179
47270.1501170375,-0.352793422219049,-0.556273888248793,-0.157142720809499,0.735800467374226,-4315.29881289695,-4854.61194694417,2382.24281211371,8012.45629774286,8802.64701936611,7310.63801659137,7776.29549577509
47291.3501843631,-0.34631765854088,-0.560329372462354,-0.165665434188016,0.733927815015893,-4368.34892450411,-4880.2758950362,2232.94237141666,8006.84806025432,8799.90982956377,7313.45496305613,7782.21867960602
47312.5502516887,-0.339798077177125,-0.564307760738295,-0.174162266253044,0.731957323162262,-4419.0358961686,-4903.29976500691,2082.43063911207,8001.33156540407,8797.22388128259,7316.19230486409,7788.07088860676
47333.7503190143,-0.333235576660788,-0.568208637990017,-0.182632153243756,0.72988936885163,-4467.33366703985,-4923.67260986087,1930.78990595187,7995.9184671433,8794.59565238147,7318.84209861763,7793.84099479275
47354.9503863399,-0.326631057250451,-0.572031599571584,-0.191074038856247,0.727724338747983,-4513.21748742539,-4941.38491709274,1778.10297651527,7990.62090858341,8792.03137468195,7321.39661515639,7799.51744355806
47376.1504536655,-0.319985420821438,-0.575776251137622,-0.199486874304021,0.725462628994799,-4556.66392914781,-4956.42861073866,1624.45312428018,7985.45148276153,8789.53693203937,7323.84845278746,7805.08829564473
47397.3505209911,-0.313299570755019,-0.57944220849478,-0.207869618373569,0.723104645080254,-4597.65089516436,-4968.79705266108,1469.92404661724,7980.42317345544,8787.11774463289,7326.19066764832,7810.54128769108
47418.5505883167,-0.306574411823703,-0.583029097445176,-0.21622123747305,0.720650801715253,-4636.1576284485,-4978.48504307105,1314.59981973229,7975.54927272656,8784.77863983179,7328.41692125379,7815.86391424192
47439.7506556423,-0.299810850070547,-0.586536553622798,-0.224540705671504,0.718101522725588,-4672.16472013328,-4985.48882029282,1158.56485358292,7970.84327200635,8782.52371079619,7330.52164441659,7821.04353391874
47460.9507229679,-0.293009792680318,-0.589964222324638,-0.232827004725423,0.715457240959171,-4705.65411691683,-4989.80605977594,1001.90384679468,7966.31872395009,8780.3561649811,7332.50021561096,7826.06750200937
47482.1507902935,-0.286172147840508,-0.593311758339212,-0.241079124088956,0.712718398208777,-4736.60912773109,-4991.43587236056,844.701741602114,7961.98907303882,8778.27816593025,7334.34915046593,7830.92333097611
47503.3508576191,-0.279298824590581,-0.596578825776228,-0.249296060903618,0.709885445149931,-4765.01442967511,-4990.37880180219,687.043678839441,7957.86745408435,8776.29067313346,7336.06629745622,7835.59887924355
47524.5509249447,-0.272390732658508,-0.599765097902257,-0.25747681996323,0.706958841292532,-4790.85607321489,-4986.63682156262,529.014953005769,7953.96645942953,8774.39328621052,7337.65103307097,7840.08256707771
47545.7509922703,-0.265448782284675,-0.602870256988334,-0.265620413650075,0.703939054943513,-4814.12148665251,-4980.21333087413,370.7009674289,7950.29787774992,8772.58410116095,7339.10444790207,7844.36361640428
